radio_range_m,trajectory_step_m,receiver_id,receiver_x_m,receiver_y_m,anchor_x_m,anchor_y_m,rssi_dbm,source_file
50,20,86,43.88298600678198,89.15206265923695,26.015004595,81.428534472,-51,50mRange-20m.csv
50,20,89,32.975891421199336,72.77123320376357,26.015004595,81.428534472,-33,50mRange-20m.csv
50,20,27,24.293090907480718,66.48178135202865,26.015004595,81.428534472,-41,50mRange-20m.csv
50,20,54,25.3489924152995,89.14749480760696,26.015004595,81.428534472,-26,50mRange-20m.csv
50,20,70,24.460591073651518,86.4112918808914,26.015004595,81.428534472,-21,50mRange-20m.csv
50,20,72,44.928274935363135,76.90605549333117,26.015004595,81.428534472,-51,50mRange-20m.csv
50,20,81,32.6347051963523,48.918341041081824,26.015004595,81.428534472,-80,50mRange-20m.csv
50,20,77,30.41920174199787,49.58398182308602,26.015004595,81.428534472,-78,50mRange-20m.csv
50,20,67,60.21954564473897,71.34012857877295,26.015004595,81.428534472,-85,50mRange-20m.csv
50,20,90,61.26142526635307,82.46634202569989,26.015004595,81.428534472,-84,50mRange-20m.csv
50,20,10,55.0401300866643,88.19389954679203,26.015004595,81.428534472,-73,50mRange-20m.csv
50,20,29,52.51179803085078,83.82332790737001,26.015004595,81.428534472,-66,50mRange-20m.csv
50,20,35,61.7962980539757,97.06170900448325,26.015004595,81.428534472,-92,50mRange-20m.csv
50,20,45,57.9013204635908,80.6741106715585,26.015004595,81.428534472,-77,50mRange-20m.csv
50,20,75,55.25227560957985,76.11391538038814,26.015004595,81.428534472,-73,50mRange-20m.csv
50,20,6,57.90016865462063,77.8178385924499,26.015004595,81.428534472,-78,50mRange-20m.csv
50,20,13,11.522482214968143,89.24014515675191,45.974835135,82.550184772,-84,50mRange-20m.csv
50,20,14,77.70552616687321,93.57236513599435,45.974835135,82.550184772,-81,50mRange-20m.csv
50,20,29,52.51179803085078,83.82332790737001,45.974835135,82.550184772,-24,50mRange-20m.csv
50,20,31,11.887909489516545,90.00616150416243,45.974835135,82.550184772,-84,50mRange-20m.csv
50,20,47,45.81949461936938,87.87177903328515,45.974835135,82.550184772,-21,50mRange-20m.csv
50,20,50,76.05584387850438,97.93673672213878,45.974835135,82.550184772,-81,50mRange-20m.csv
50,20,67,60.21954564473897,71.34012857877295,45.974835135,82.550184772,-48,50mRange-20m.csv
50,20,73,9.151085032812478,75.0068726315344,45.974835135,82.550184772,-89,50mRange-20m.csv
50,20,77,30.41920174199787,49.58398182308602,45.974835135,82.550184772,-87,50mRange-20m.csv
50,20,85,79.35793391386238,91.54391897149424,45.974835135,82.550184772,-83,50mRange-20m.csv
50,20,86,43.88298600678198,89.15206265923695,45.974835135,82.550184772,-24,50mRange-20m.csv
50,20,89,32.975891421199336,72.77123320376357,45.974835135,82.550184772,-44,50mRange-20m.csv
50,20,90,61.26142526635307,82.46634202569989,45.974835135,82.550184772,-42,50mRange-20m.csv
50,20,93,41.3479382708548,81.68425367898861,45.974835135,82.550184772,-20,50mRange-20m.csv
50,20,1,23.394410994734393,77.2025710810577,45.974835135,82.550184772,-59,50mRange-20m.csv
50,20,6,57.90016865462063,77.8178385924499,45.974835135,82.550184772,-37,50mRange-20m.csv
50,20,7,27.026689332924004,81.855708540662,45.974835135,82.550184772,-50,50mRange-20m.csv
50,20,10,55.0401300866643,88.19389954679203,45.974835135,82.550184772,-32,50mRange-20m.csv
50,20,11,24.19050449510065,92.24728952983763,45.974835135,82.550184772,-60,50mRange-20m.csv
50,20,12,70.56626917014894,78.03030648735577,45.974835135,82.550184772,-63,50mRange-20m.csv
50,20,21,68.78755484289849,91.92607865275068,45.974835135,82.550184772,-62,50mRange-20m.csv
50,20,23,6.95202093839784,75.88458382741688,45.974835135,82.550184772,-94,50mRange-20m.csv
50,20,24,73.39615828295075,74.36186741054864,45.974835135,82.550184772,-70,50mRange-20m.csv
50,20,25,51.83905735385436,57.11751415315841,45.974835135,82.550184772,-65,50mRange-20m.csv
50,20,30,13.354630576202453,82.91467734831183,45.974835135,82.550184772,-79,50mRange-20m.csv
50,20,35,61.7962980539757,97.06170900448325,45.974835135,82.550184772,-55,50mRange-20m.csv
50,20,51,17.080548444391376,88.60979907956614,45.974835135,82.550184772,-72,50mRange-20m.csv
50,20,55,14.744486875156216,60.629657476055,45.974835135,82.550184772,-91,50mRange-20m.csv
50,20,60,75.8430678445169,57.022981005432996,45.974835135,82.550184772,-93,50mRange-20m.csv
50,20,62,24.184223284077667,66.8223773760004,45.974835135,82.550184772,-67,50mRange-20m.csv
50,20,63,49.15574941239795,56.59342022957459,45.974835135,82.550184772,-65,50mRange-20m.csv
50,20,75,55.25227560957985,76.11391538038814,45.974835135,82.550184772,-33,50mRange-20m.csv
50,20,99,23.432826384556027,83.26516493290637,45.974835135,82.550184772,-57,50mRange-20m.csv
50,20,81,32.6347051963523,48.918341041081824,45.974835135,82.550184772,-86,50mRange-20m.csv
50,20,27,24.293090907480718,66.48178135202865,45.974835135,82.550184772,-67,50mRange-20m.csv
50,20,42,70.38631665301564,75.69312757677363,45.974835135,82.550184772,-63,50mRange-20m.csv
50,20,54,25.3489924152995,89.14749480760696,45.974835135,82.550184772,-56,50mRange-20m.csv
50,20,70,24.460591073651518,86.4112918808914,45.974835135,82.550184772,-56,50mRange-20m.csv
50,20,72,44.928274935363135,76.90605549333117,45.974835135,82.550184772,-22,50mRange-20m.csv
50,20,45,57.9013204635908,80.6741106715585,45.974835135,82.550184772,-35,50mRange-20m.csv
50,20,78,29.655093521628707,61.03501195039935,45.974835135,82.550184772,-67,50mRange-20m.csv
50,20,44,94.37926344604114,99.4931820206754,65.037553298,86.363638648,-78,50mRange-20m.csv
50,20,14,77.70552616687321,93.57236513599435,65.037553298,86.363638648,-40,50mRange-20m.csv
50,20,21,68.78755484289849,91.92607865275068,65.037553298,86.363638648,-24,50mRange-20m.csv
50,20,24,73.39615828295075,74.36186741054864,65.037553298,86.363638648,-41,50mRange-20m.csv
50,20,50,76.05584387850438,97.93673672213878,65.037553298,86.363638648,-43,50mRange-20m.csv
50,20,61,98.85630181443345,76.20547400917023,65.037553298,86.363638648,-85,50mRange-20m.csv
50,20,85,79.35793391386238,91.54391897149424,65.037553298,86.363638648,-42,50mRange-20m.csv
50,20,6,57.90016865462063,77.8178385924499,65.037553298,86.363638648,-33,50mRange-20m.csv
50,20,7,27.026689332924004,81.855708540662,65.037553298,86.363638648,-91,50mRange-20m.csv
50,20,10,55.0401300866643,88.19389954679203,65.037553298,86.363638648,-31,50mRange-20m.csv
50,20,29,52.51179803085078,83.82332790737001,65.037553298,86.363638648,-37,50mRange-20m.csv
50,20,47,45.81949461936938,87.87177903328515,65.037553298,86.363638648,-50,50mRange-20m.csv
50,20,63,49.15574941239795,56.59342022957459,65.037553298,86.363638648,-81,50mRange-20m.csv
50,20,67,60.21954564473897,71.34012857877295,65.037553298,86.363638648,-43,50mRange-20m.csv
50,20,75,55.25227560957985,76.11391538038814,65.037553298,86.363638648,-40,50mRange-20m.csv
50,20,86,43.88298600678198,89.15206265923695,65.037553298,86.363638648,-55,50mRange-20m.csv
50,20,89,32.975891421199336,72.77123320376357,65.037553298,86.363638648,-84,50mRange-20m.csv
50,20,90,61.26142526635307,82.46634202569989,65.037553298,86.363638648,-21,50mRange-20m.csv
50,20,93,41.3479382708548,81.68425367898861,65.037553298,86.363638648,-61,50mRange-20m.csv
50,20,12,70.56626917014894,78.03030648735577,65.037553298,86.363638648,-31,50mRange-20m.csv
50,20,35,61.7962980539757,97.06170900448325,65.037553298,86.363638648,-33,50mRange-20m.csv
50,20,60,75.8430678445169,57.022981005432996,65.037553298,86.363638648,-76,50mRange-20m.csv
50,20,76,87.67777173819772,79.57315662425682,65.037553298,86.363638648,-60,50mRange-20m.csv
50,20,95,84.32591784135423,51.57231469610755,65.037553298,86.363638648,-94,50mRange-20m.csv
50,20,25,51.83905735385436,57.11751415315841,65.037553298,86.363638648,-78,50mRange-20m.csv
50,20,45,57.9013204635908,80.6741106715585,65.037553298,86.363638648,-29,50mRange-20m.csv
50,20,3,78.50852571037504,52.903068295271105,65.037553298,86.363638648,-86,50mRange-20m.csv
50,20,42,70.38631665301564,75.69312757677363,65.037553298,86.363638648,-35,50mRange-20m.csv
50,20,94,71.55780216318286,48.49899147236217,65.037553298,86.363638648,-91,50mRange-20m.csv
50,20,54,25.3489924152995,89.14749480760696,65.037553298,86.363638648,-94,50mRange-20m.csv
50,20,72,44.928274935363135,76.90605549333117,65.037553298,86.363638648,-57,50mRange-20m.csv
50,20,44,94.37926344604114,99.4931820206754,84.324549554,88.606826229,-41,50mRange-20m.csv
50,20,12,70.56626917014894,78.03030648735577,84.324549554,88.606826229,-46,50mRange-20m.csv
50,20,14,77.70552616687321,93.57236513599435,84.324549554,88.606826229,-27,50mRange-20m.csv
50,20,21,68.78755484289849,91.92607865275068,84.324549554,88.606826229,-43,50mRange-20m.csv
50,20,24,73.39615828295075,74.36186741054864,84.324549554,88.606826229,-48,50mRange-20m.csv
50,20,85,79.35793391386238,91.54391897149424,84.324549554,88.606826229,-22,50mRange-20m.csv
50,20,95,84.32591784135423,51.57231469610755,84.324549554,88.606826229,-88,50mRange-20m.csv
50,20,6,57.90016865462063,77.8178385924499,84.324549554,88.606826229,-70,50mRange-20m.csv
50,20,10,55.0401300866643,88.19389954679203,84.324549554,88.606826229,-72,50mRange-20m.csv
50,20,29,52.51179803085078,83.82332790737001,84.324549554,88.606826229,-78,50mRange-20m.csv
50,20,35,61.7962980539757,97.06170900448325,84.324549554,88.606826229,-61,50mRange-20m.csv
50,20,47,45.81949461936938,87.87177903328515,84.324549554,88.606826229,-91,50mRange-20m.csv
50,20,60,75.8430678445169,57.022981005432996,84.324549554,88.606826229,-79,50mRange-20m.csv
50,20,67,60.21954564473897,71.34012857877295,84.324549554,88.606826229,-73,50mRange-20m.csv
50,20,75,55.25227560957985,76.11391538038814,84.324549554,88.606826229,-77,50mRange-20m.csv
50,20,76,87.67777173819772,79.57315662425682,84.324549554,88.606826229,-30,50mRange-20m.csv
50,20,90,61.26142526635307,82.46634202569989,84.324549554,88.606826229,-60,50mRange-20m.csv
50,20,61,98.85630181443345,76.20547400917023,84.324549554,88.606826229,-50,50mRange-20m.csv
50,20,3,78.50852571037504,52.903068295271105,84.324549554,88.606826229,-86,50mRange-20m.csv
50,20,42,70.38631665301564,75.69312757677363,84.324549554,88.606826229,-50,50mRange-20m.csv
50,20,45,57.9013204635908,80.6741106715585,84.324549554,88.606826229,-68,50mRange-20m.csv
50,20,50,76.05584387850438,97.93673672213878,84.324549554,88.606826229,-36,50mRange-20m.csv
50,30,43,18.30563092198728,4.37596549492233,0,0,-49,50mRange-30m.csv
50,30,84,15.153189864495554,4.743070324879484,0,0,-43,50mRange-30m.csv
50,30,5,1.5945088243646377,21.254770835610024,0,0,-55,50mRange-30m.csv
50,30,22,21.457941918346044,19.860577430366313,0,0,-72,50mRange-30m.csv
50,30,28,13.282103691767466,1.5008064727816683,0,0,-38,50mRange-30m.csv
50,30,41,12.514635539457542,24.389234502660585,0,0,-68,50mRange-30m.csv
50,30,53,2.395841079016414,10.808017167742257,0,0,-33,50mRange-30m.csv
50,30,15,13.358880131311778,37.58945459982013,0,0,-94,50mRange-30m.csv
50,30,53,2.395841079016414,10.808017167742257,29.378976974,3.589183369,-69,50mRange-30m.csv
50,30,5,1.5945088243646377,21.254770835610024,29.378976974,3.589183369,-79,50mRange-30m.csv
50,30,28,13.282103691767466,1.5008064727816683,29.378976974,3.589183369,-44,50mRange-30m.csv
50,30,15,13.358880131311778,37.58945459982013,29.378976974,3.589183369,-89,50mRange-30m.csv
50,30,20,44.36040500397955,5.649448385118882,29.378976974,3.589183369,-42,50mRange-30m.csv
50,30,22,21.457941918346044,19.860577430366313,29.378976974,3.589183369,-48,50mRange-30m.csv
50,30,39,17.672906739764304,39.06731874429388,29.378976974,3.589183369,-89,50mRange-30m.csv
50,30,82,62.38790479066951,16.208580696938746,29.378976974,3.589183369,-85,50mRange-30m.csv
50,30,98,44.90143961692792,23.592419820998444,29.378976974,3.589183369,-63,50mRange-30m.csv
50,30,4,45.66986467477112,15.311673599378183,29.378976974,3.589183369,-52,50mRange-30m.csv
50,30,8,42.133486596064785,29.763354339444604,29.378976974,3.589183369,-71,50mRange-30m.csv
50,30,18,36.94064948687682,25.74249959392262,29.378976974,3.589183369,-59,50mRange-30m.csv
50,30,37,31.44366912017865,33.134396525075346,29.378976974,3.589183369,-72,50mRange-30m.csv
50,30,41,12.514635539457542,24.389234502660585,29.378976974,3.589183369,-66,50mRange-30m.csv
50,30,64,45.967613478079315,28.561906595628393,29.378976974,3.589183369,-73,50mRange-30m.csv
50,30,79,46.838912083513286,26.992232369983526,29.378976974,3.589183369,-72,50mRange-30m.csv
50,30,57,55.813936465893185,26.298759890675793,29.378976974,3.589183369,-84,50mRange-30m.csv
50,30,43,18.30563092198728,4.37596549492233,29.378976974,3.589183369,-33,50mRange-30m.csv
50,30,52,55.273871150586764,11.699051238223767,29.378976974,3.589183369,-67,50mRange-30m.csv
50,30,58,37.13152216990662,29.17909418104464,29.378976974,3.589183369,-66,50mRange-30m.csv
50,30,84,15.153189864495554,4.743070324879484,29.378976974,3.589183369,-40,50mRange-30m.csv
50,30,9,57.01191069424267,14.812878128951612,29.378976974,3.589183369,-73,50mRange-30m.csv
50,30,4,45.66986467477112,15.311673599378183,58.757953951,7.85129457,-42,50mRange-30m.csv
50,30,9,57.01191069424267,14.812878128951612,58.757953951,7.85129457,-25,50mRange-30m.csv
50,30,36,89.94836434005167,25.08871181344482,58.757953951,7.85129457,-85,50mRange-30m.csv
50,30,52,55.273871150586764,11.699051238223767,58.757953951,7.85129457,-21,50mRange-30m.csv
50,30,57,55.813936465893185,26.298759890675793,58.757953951,7.85129457,-49,50mRange-30m.csv
50,30,68,93.4960957962485,3.8102404601314754,58.757953951,7.85129457,-84,50mRange-30m.csv
50,30,22,21.457941918346044,19.860577430366313,58.757953951,7.85129457,-93,50mRange-30m.csv
50,30,32,66.90278182003398,18.909653518524916,58.757953951,7.85129457,-39,50mRange-30m.csv
50,30,33,78.34038367867724,2.5114318570927607,58.757953951,7.85129457,-53,50mRange-30m.csv
50,30,38,76.10226034176003,21.074468991190077,58.757953951,7.85129457,-56,50mRange-30m.csv
50,30,49,82.24892997995487,9.53922449037906,58.757953951,7.85129457,-60,50mRange-30m.csv
50,30,56,97.43285121252015,0.025416889245710728,58.757953951,7.85129457,-93,50mRange-30m.csv
50,30,58,37.13152216990662,29.17909418104464,58.757953951,7.85129457,-74,50mRange-30m.csv
50,30,64,45.967613478079315,28.561906595628393,58.757953951,7.85129457,-61,50mRange-30m.csv
50,30,65,76.4230334066004,24.701041056812056,58.757953951,7.85129457,-61,50mRange-30m.csv
50,30,66,75.2117514961178,24.512722550646536,58.757953951,7.85129457,-59,50mRange-30m.csv
50,30,71,85.09934205817672,0.6609038872346096,58.757953951,7.85129457,-68,50mRange-30m.csv
50,30,74,86.22355894721106,9.195276420848252,58.757953951,7.85129457,-68,50mRange-30m.csv
50,30,83,72.93967948274049,43.357431136564294,58.757953951,7.85129457,-91,50mRange-30m.csv
50,30,87,96.73925960102402,18.687530346538704,58.757953951,7.85129457,-93,50mRange-30m.csv
50,30,88,90.35252093430014,4.716280843946963,58.757953951,7.85129457,-77,50mRange-30m.csv
50,30,96,68.65174385138815,27.813157863471705,58.757953951,7.85129457,-57,50mRange-30m.csv
50,30,97,82.27091886845992,7.003098548773757,58.757953951,7.85129457,-59,50mRange-30m.csv
50,30,98,44.90143961692792,23.592419820998444,58.757953951,7.85129457,-54,50mRange-30m.csv
50,30,82,62.38790479066951,16.208580696938746,58.757953951,7.85129457,-29,50mRange-30m.csv
50,30,92,77.03681808073243,25.207706691512975,58.757953951,7.85129457,-63,50mRange-30m.csv
50,30,79,46.838912083513286,26.992232369983526,58.757953951,7.85129457,-57,50mRange-30m.csv
50,30,26,48.88329952945977,39.469316650481154,58.757953951,7.85129457,-80,50mRange-30m.csv
50,30,8,42.133486596064785,29.763354339444604,58.757953951,7.85129457,-68,50mRange-30m.csv
50,30,18,36.94064948687682,25.74249959392262,58.757953951,7.85129457,-69,50mRange-30m.csv
50,30,20,44.36040500397955,5.649448385118882,58.757953951,7.85129457,-40,50mRange-30m.csv
50,30,37,31.44366912017865,33.134396525075346,58.757953951,7.85129457,-89,50mRange-30m.csv
50,30,38,76.10226034176003,21.074468991190077,88.585570255,11.216052988,-43,50mRange-30m.csv
50,30,49,82.24892997995487,9.53922449037906,88.585570255,11.216052988,-23,50mRange-30m.csv
50,30,52,55.273871150586764,11.699051238223767,88.585570255,11.216052988,-80,50mRange-30m.csv
50,30,56,97.43285121252015,0.025416889245710728,88.585570255,11.216052988,-40,50mRange-30m.csv
50,30,57,55.813936465893185,26.298759890675793,88.585570255,11.216052988,-86,50mRange-30m.csv
50,30,65,76.4230334066004,24.701041056812056,88.585570255,11.216052988,-48,50mRange-30m.csv
50,30,68,93.4960957962485,3.8102404601314754,88.585570255,11.216052988,-28,50mRange-30m.csv
50,30,74,86.22355894721106,9.195276420848252,88.585570255,11.216052988,-16,50mRange-30m.csv
50,30,83,72.93967948274049,43.357431136564294,88.585570255,11.216052988,-85,50mRange-30m.csv
50,30,88,90.35252093430014,4.716280843946963,88.585570255,11.216052988,-24,50mRange-30m.csv
50,30,91,80.1900431334469,44.24317164719582,88.585570255,11.216052988,-82,50mRange-30m.csv
50,30,97,82.27091886845992,7.003098548773757,88.585570255,11.216052988,-26,50mRange-30m.csv
50,30,9,57.01191069424267,14.812878128951612,88.585570255,11.216052988,-77,50mRange-30m.csv
50,30,32,66.90278182003398,18.909653518524916,88.585570255,11.216052988,-58,50mRange-30m.csv
50,30,33,78.34038367867724,2.5114318570927607,88.585570255,11.216052988,-38,50mRange-30m.csv
50,30,34,99.91740116856856,3.6886531100990605,88.585570255,11.216052988,-38,50mRange-30m.csv
50,30,36,89.94836434005167,25.08871181344482,88.585570255,11.216052988,-39,50mRange-30m.csv
50,30,40,86.89793735126251,36.875140157328424,88.585570255,11.216052988,-64,50mRange-30m.csv
50,30,59,96.67983632757753,32.01582122346479,88.585570255,11.216052988,-57,50mRange-30m.csv
50,30,66,75.2117514961178,24.512722550646536,88.585570255,11.216052988,-50,50mRange-30m.csv
50,30,69,95.37849312737588,43.20431696626093,88.585570255,11.216052988,-79,50mRange-30m.csv
50,30,71,85.09934205817672,0.6609038872346096,88.585570255,11.216052988,-33,50mRange-30m.csv
50,30,80,82.98135059024074,40.59767018538933,88.585570255,11.216052988,-73,50mRange-30m.csv
50,30,87,96.73925960102402,18.687530346538704,88.585570255,11.216052988,-33,50mRange-30m.csv
50,30,96,68.65174385138815,27.813157863471705,88.585570255,11.216052988,-65,50mRange-30m.csv
50,30,82,62.38790479066951,16.208580696938746,88.585570255,11.216052988,-66,50mRange-30m.csv
50,30,92,77.03681808073243,25.207706691512975,88.585570255,11.216052988,-48,50mRange-30m.csv
50,30,48,90.65933632009188,35.11080912107736,88.585570255,11.216052988,-60,50mRange-30m.csv
50,30,25,51.83905735385436,57.11751415315841,85.670041805,41.275056323,-89,50mRange-30m.csv
50,30,36,89.94836434005167,25.08871181344482,85.670041805,41.275056323,-45,50mRange-30m.csv
50,30,40,86.89793735126251,36.875140157328424,85.670041805,41.275056323,-19,50mRange-30m.csv
50,30,57,55.813936465893185,26.298759890675793,85.670041805,41.275056323,-80,50mRange-30m.csv
50,30,59,96.67983632757753,32.01582122346479,85.670041805,41.275056323,-40,50mRange-30m.csv
50,30,60,75.8430678445169,57.022981005432996,85.670041805,41.275056323,-49,50mRange-30m.csv
50,30,80,82.98135059024074,40.59767018538933,85.670041805,41.275056323,-15,50mRange-30m.csv
50,30,88,90.35252093430014,4.716280843946963,85.670041805,41.275056323,-88,50mRange-30m.csv
50,30,91,80.1900431334469,44.24317164719582,85.670041805,41.275056323,-23,50mRange-30m.csv
50,30,97,82.27091886845992,7.003098548773757,85.670041805,41.275056323,-83,50mRange-30m.csv
50,30,9,57.01191069424267,14.812878128951612,85.670041805,41.275056323,-92,50mRange-30m.csv
50,30,32,66.90278182003398,18.909653518524916,85.670041805,41.275056323,-72,50mRange-30m.csv
50,30,33,78.34038367867724,2.5114318570927607,85.670041805,41.275056323,-93,50mRange-30m.csv
50,30,38,76.10226034176003,21.074468991190077,85.670041805,41.275056323,-57,50mRange-30m.csv
50,30,42,70.38631665301564,75.69312757677363,85.670041805,41.275056323,-90,50mRange-30m.csv
50,30,49,82.24892997995487,9.53922449037906,85.670041805,41.275056323,-77,50mRange-30m.csv
50,30,63,49.15574941239795,56.59342022957459,85.670041805,41.275056323,-94,50mRange-30m.csv
50,30,65,76.4230334066004,24.701041056812056,85.670041805,41.275056323,-50,50mRange-30m.csv
50,30,66,75.2117514961178,24.512722550646536,85.670041805,41.275056323,-51,50mRange-30m.csv
50,30,67,60.21954564473897,71.34012857877295,85.670041805,41.275056323,-93,50mRange-30m.csv
50,30,68,93.4960957962485,3.8102404601314754,85.670041805,41.275056323,-91,50mRange-30m.csv
50,30,69,95.37849312737588,43.20431696626093,85.670041805,41.275056323,-31,50mRange-30m.csv
50,30,74,86.22355894721106,9.195276420848252,85.670041805,41.275056323,-78,50mRange-30m.csv
50,30,76,87.67777173819772,79.57315662425682,85.670041805,41.275056323,-91,50mRange-30m.csv
50,30,83,72.93967948274049,43.357431136564294,85.670041805,41.275056323,-37,50mRange-30m.csv
50,30,87,96.73925960102402,18.687530346538704,85.670041805,41.275056323,-63,50mRange-30m.csv
50,30,95,84.32591784135423,51.57231469610755,85.670041805,41.275056323,-32,50mRange-30m.csv
50,30,96,68.65174385138815,27.813157863471705,85.670041805,41.275056323,-56,50mRange-30m.csv
50,30,82,62.38790479066951,16.208580696938746,85.670041805,41.275056323,-82,50mRange-30m.csv
50,30,92,77.03681808073243,25.207706691512975,85.670041805,41.275056323,-48,50mRange-30m.csv
50,30,12,70.56626917014894,78.03030648735577,85.670041805,41.275056323,-94,50mRange-30m.csv
50,30,26,48.88329952945977,39.469316650481154,85.670041805,41.275056323,-88,50mRange-30m.csv
50,30,3,78.50852571037504,52.903068295271105,85.670041805,41.275056323,-39,50mRange-30m.csv
50,30,24,73.39615828295075,74.36186741054864,85.670041805,41.275056323,-84,50mRange-30m.csv
50,30,48,90.65933632009188,35.11080912107736,85.670041805,41.275056323,-26,50mRange-30m.csv
50,30,61,98.85630181443345,76.20547400917023,85.670041805,41.275056323,-89,50mRange-30m.csv
50,30,94,71.55780216318286,48.49899147236217,85.670041805,41.275056323,-43,50mRange-30m.csv
50,30,36,89.94836434005167,25.08871181344482,55.842509125,36.340037844,-86,50mRange-30m.csv
50,30,49,82.24892997995487,9.53922449037906,55.842509125,36.340037844,-89,50mRange-30m.csv
50,30,67,60.21954564473897,71.34012857877295,55.842509125,36.340037844,-84,50mRange-30m.csv
50,30,78,29.655093521628707,61.03501195039935,55.842509125,36.340037844,-86,50mRange-30m.csv
50,30,83,72.93967948274049,43.357431136564294,55.842509125,36.340037844,-49,50mRange-30m.csv
50,30,96,68.65174385138815,27.813157863471705,55.842509125,36.340037844,-42,50mRange-30m.csv
50,30,98,44.90143961692792,23.592419820998444,55.842509125,36.340037844,-45,50mRange-30m.csv
50,30,4,45.66986467477112,15.311673599378183,55.842509125,36.340037844,-59,50mRange-30m.csv
50,30,9,57.01191069424267,14.812878128951612,55.842509125,36.340037844,-55,50mRange-30m.csv
50,30,22,21.457941918346044,19.860577430366313,55.842509125,36.340037844,-91,50mRange-30m.csv
50,30,25,51.83905735385436,57.11751415315841,55.842509125,36.340037844,-54,50mRange-30m.csv
50,30,32,66.90278182003398,18.909653518524916,55.842509125,36.340037844,-53,50mRange-30m.csv
50,30,38,76.10226034176003,21.074468991190077,55.842509125,36.340037844,-63,50mRange-30m.csv
50,30,40,86.89793735126251,36.875140157328424,55.842509125,36.340037844,-76,50mRange-30m.csv
50,30,52,55.273871150586764,11.699051238223767,55.842509125,36.340037844,-62,50mRange-30m.csv
50,30,57,55.813936465893185,26.298759890675793,55.842509125,36.340037844,-31,50mRange-30m.csv
50,30,58,37.13152216990662,29.17909418104464,55.842509125,36.340037844,-52,50mRange-30m.csv
50,30,60,75.8430678445169,57.022981005432996,55.842509125,36.340037844,-71,50mRange-30m.csv
50,30,63,49.15574941239795,56.59342022957459,55.842509125,36.340037844,-55,50mRange-30m.csv
50,30,64,45.967613478079315,28.561906595628393,55.842509125,36.340037844,-36,50mRange-30m.csv
50,30,65,76.4230334066004,24.701041056812056,55.842509125,36.340037844,-60,50mRange-30m.csv
50,30,66,75.2117514961178,24.512722550646536,55.842509125,36.340037844,-58,50mRange-30m.csv
50,30,75,55.25227560957985,76.11391538038814,55.842509125,36.340037844,-94,50mRange-30m.csv
50,30,77,30.41920174199787,49.58398182308602,55.842509125,36.340037844,-70,50mRange-30m.csv
50,30,80,82.98135059024074,40.59767018538933,55.842509125,36.340037844,-68,50mRange-30m.csv
50,30,81,32.6347051963523,48.918341041081824,55.842509125,36.340037844,-66,50mRange-30m.csv
50,30,91,80.1900431334469,44.24317164719582,55.842509125,36.340037844,-64,50mRange-30m.csv
50,30,95,84.32591784135423,51.57231469610755,55.842509125,36.340037844,-78,50mRange-30m.csv
50,30,97,82.27091886845992,7.003098548773757,55.842509125,36.340037844,-93,50mRange-30m.csv
50,30,82,62.38790479066951,16.208580696938746,55.842509125,36.340037844,-54,50mRange-30m.csv
50,30,92,77.03681808073243,25.207706691512975,55.842509125,36.340037844,-60,50mRange-30m.csv
50,30,79,46.838912083513286,26.992232369983526,55.842509125,36.340037844,-37,50mRange-30m.csv
50,30,3,78.50852571037504,52.903068295271105,55.842509125,36.340037844,-69,50mRange-30m.csv
50,30,8,42.133486596064785,29.763354339444604,55.842509125,36.340037844,-42,50mRange-30m.csv
50,30,18,36.94064948687682,25.74249959392262,55.842509125,36.340037844,-56,50mRange-30m.csv
50,30,37,31.44366912017865,33.134396525075346,55.842509125,36.340037844,-62,50mRange-30m.csv
50,30,39,17.672906739764304,39.06731874429388,55.842509125,36.340037844,-91,50mRange-30m.csv
50,30,48,90.65933632009188,35.11080912107736,55.842509125,36.340037844,-84,50mRange-30m.csv
50,30,94,71.55780216318286,48.49899147236217,55.842509125,36.340037844,-52,50mRange-30m.csv
50,30,20,44.36040500397955,5.649448385118882,55.842509125,36.340037844,-79,50mRange-30m.csv
50,30,26,48.88329952945977,39.469316650481154,55.842509125,36.340037844,-26,50mRange-30m.csv
50,30,5,1.5945088243646377,21.254770835610024,25.790698594,32.30225248,-66,50mRange-30m.csv
50,30,53,2.395841079016414,10.808017167742257,25.790698594,32.30225248,-77,50mRange-30m.csv
50,30,9,57.01191069424267,14.812878128951612,25.790698594,32.30225248,-86,50mRange-30m.csv
50,30,25,51.83905735385436,57.11751415315841,25.790698594,32.30225248,-86,50mRange-30m.csv
50,30,27,24.293090907480718,66.48178135202865,25.790698594,32.30225248,-82,50mRange-30m.csv
50,30,52,55.273871150586764,11.699051238223767,25.790698594,32.30225248,-86,50mRange-30m.csv
50,30,63,49.15574941239795,56.59342022957459,25.790698594,32.30225248,-81,50mRange-30m.csv
50,30,77,30.41920174199787,49.58398182308602,25.790698594,32.30225248,-48,50mRange-30m.csv
50,30,81,32.6347051963523,48.918341041081824,25.790698594,32.30225248,-48,50mRange-30m.csv
50,30,2,8.140090528173738,67.34379514616491,25.790698594,32.30225248,-93,50mRange-30m.csv
50,30,4,45.66986467477112,15.311673599378183,25.790698594,32.30225248,-65,50mRange-30m.csv
50,30,17,15.885689584537932,41.90960292924735,25.790698594,32.30225248,-39,50mRange-30m.csv
50,30,22,21.457941918346044,19.860577430366313,25.790698594,32.30225248,-37,50mRange-30m.csv
